"team_g","team_s","team_b","aa_g","aa_s","aa_b","event_g","event_s","event_b"
0,0.333333333333333,0.242424242424242,0,0,0,0,0,0.0303030303030303
0,0.343434343434343,0.262626262626263,0,0,0,0,0,0.0303030303030303
0,0.393939393939394,0.272727272727273,0,0,0,0,0,0.0303030303030303
0,0.161616161616162,0.151515151515152,0,0,0,0,0,0.0303030303030303
0,0.212121212121212,0.181818181818182,0,0,0,0,0,0.0303030303030303
0,0.222222222222222,0.212121212121212,0,0,0,0,0,0.0303030303030303
0,0.313131313131313,0.272727272727273,0,0,0,0,0,0.0202020202020202
0,0.353535353535354,0.282828282828283,0,0,0,0,0,0.0202020202020202
0,0.373737373737374,0.292929292929293,0,0,0,0,0,0.0202020202020202
0,0.202020202020202,0.181818181818182,0,0,0,0,0,0.0202020202020202
0,0.0808080808080808,0.0808080808080808,0,0,0,0,0,0.0101010101010101
0,0.101010101010101,0.161616161616162,0,0,0,0,0,0.0101010101010101
0,0.121212121212121,0.171717171717172,0,0,0,0,0,0.0101010101010101
0,0.0202020202020202,0.0505050505050505,0,0,0,0,0,0.0101010101010101
0,0.101010101010101,0.151515151515152,0,0,0,0,0,0
0,0.181818181818182,0.181818181818182,0,0,0,0,0,0.0303030303030303
0,0.212121212121212,0.272727272727273,0,0,0,0,0,0.0303030303030303
0,0.222222222222222,0.282828282828283,0,0,0,0,0,0.0303030303030303
0,0.0707070707070707,0.111111111111111,0,0,0,0,0,0.0303030303030303
0,0.202020202020202,0.202020202020202,0,0,0,0,0,0.0202020202020202
0,0.0404040404040404,0.0808080808080808,0,0,0,0,0,0.0101010101010101
